Instance,Income
180436,251654.7632
180437,34901.5569
180438,33934.3685
180439,73847.03703
180440,207697.4152
180441,35262.02532
180442,107462.8243
180443,16423.14695
180444,131488.496
180445,23044.56611
180446,2075.746163
180447,4625.299234
180448,20114.01824
180449,6529.63493
180450,27732.66328
180451,223153.753
180452,101487.9981
180453,200406.1298
180454,162971.6195
180455,360405.8345
180456,128584.6417
180457,20492.67184
180458,85796.08969
180459,11399.93316
180460,121651.5186
180461,11672.83652
180462,22151.65469
180463,25796.03501
180464,28194.28544
180465,83893.78108
180466,32363.39901
180467,52336.66321
180468,30384.76726
180469,33988.15264
180470,45779.39034
180471,42114.41731
180472,9795.038837
180473,73749.31889
180474,33969.26229
180475,4742.469971
180476,39897.58881
180477,101821.2595
180478,55809.05054
180479,44071.62719
180480,48800.56973
180481,208992.8671
180482,816366.4773
180483,688176.2486
180484,100977.7424
180485,76818.8065
180486,480674.7344
180487,205934.3427
180488,32988.336
180489,170355.909
180490,26826.15682
180491,11376.76298
180492,83723.09886
180493,217829.745
180494,20703.32413
180495,72990.98798
180496,12057.01897
180497,215173.0081
180498,45479.42958
180499,31739.56012
180500,25997.88175
180501,24148.33191
180502,164822.3872
180503,87351.32752
180504,49806.31622
180505,17269.00536
180506,10110.72493
180507,111466.2666
180508,401751.1176
180509,143262.0374
180510,161087.4823
180511,117779.4962
180512,85787.13523
180513,44718.21325
180514,71373.71837
180515,22866.43551
180516,22427.35366
180517,29528.62558
180518,73724.14332
180519,62100.717
180520,97547.83715
180521,66277.86565
180522,43213.939
180523,12893.2883
180524,77364.17233
180525,20856.30015
180526,14337.14415
180527,13654.08426
180528,12455.00838
180529,63131.65808
180530,76383.60749
180531,11769.92925
180532,67946.72672
180533,86456.05803
180534,251894.0014
180535,49511.12594
180536,47286.01489
180537,43966.5651
180538,15710.76376
180539,164491.2321
180540,53772.95171
180541,139714.9521
180542,2921.034816
180543,8075.853901
180544,223049.581
180545,67117.78398
180546,99969.17264
180547,171420.8868
180548,52730.07535
180549,77082.35531
180550,75281.25908
180551,35952.81535
180552,127478.3091
180553,120207.8143
180554,9641.561257
180555,52169.77221
180556,31292.14539
180557,45420.90246
180558,21737.6033
180559,122586.6556
180560,14168.68132
180561,129125.0941
180562,52299.01436
180563,37497.54309
180564,4998.70405
180565,33468.44075
180566,28764.43413
180567,12885.02124
180568,90205.7581
180569,44304.97423
180570,163955.2202
180571,1183393.043
180572,248180.073
180573,20319.86036
180574,51880.88798
180575,38857.7031
180576,61649.12061
180577,112310.1314
180578,226863.6896
180579,489038.7679
180580,21803.47535
180581,101672.7872
180582,29380.97689
180583,108827.249
180584,75710.38588
180585,37250.57587
180586,137410.4995
180587,19711.93023
180588,39045.96901
180589,38856.86871
180590,46795.04268
180591,25913.27568
180592,122324.541
180593,65383.41656
180594,47649.70398
180595,533465.4999
180596,126613.1854
180597,96170.33545
180598,87089.75457
180599,274557.3929
180600,135277.5541
180601,50345.71638
180602,26662.05413
180603,11451.04254
180604,67809.51503
180605,22918.39171
180606,179627.5882
180607,29464.13166
180608,53073.38141
180609,156522.7057
180610,297781.6905
180611,94914.9073
180612,39786.06387
180613,301502.0056
180614,67565.81348
180615,142295.2815
180616,60783.02781
180617,294559.3689
180618,90493.86137
180619,53623.24359
180620,93769.16634
180621,13574.62881
180622,46221.17952
180623,39065.87055
180624,16434.59105
180625,30516.72153
180626,137568.5194
180627,141615.18
180628,17696.11445
180629,89903.3759
180630,28889.44121
180631,118902.2909
180632,63942.63333
180633,203542.3795
180634,148102.665
180635,45297.13814
180636,122342.1802
180637,13556.41146
180638,131023.2247
180639,24177.83571
180640,31749.36697
180641,82922.42185
180642,73583.8015
180643,46734.02574
180644,101328.7202
180645,5008.821297
180646,31515.22818
180647,63606.30679
180648,212665.742
180649,455185.4051
180650,122339.1067
180651,36313.27601
180652,312781.7667
180653,46271.10363
180654,56171.80511
180655,41357.68827
180656,32150.63048
180657,10810.84891
180658,201852.1044
180659,63799.7108
180660,294475.4374
180661,170899.1803
180662,35728.51299
180663,17132.20077
180664,571369.9095
180665,46093.64101
180666,210800.5912
180667,19637.81887
180668,139796.9191
180669,4941.434784
180670,18326.26957
180671,92793.60878
180672,19164.67889
180673,88142.95836
180674,77102.6804
180675,86823.21261
180676,38108.41328
180677,200294.349
180678,44819.61752
180679,85709.81256
180680,35911.75461
180681,8733.321372
180682,31559.27036
180683,73580.66409
180684,11120.32693
180685,114025.3975
180686,41613.04672
180687,92220.24524
180688,45244.42936
180689,148480.4874
180690,843291.068
180691,28839.25854
180692,11524.93696
180693,199555.5122
180694,239055.7794
180695,71197.88439
180696,214466.8896
180697,102738.1633
180698,135333.534
180699,68606.87585
180700,28375.64892
180701,11947.67277
180702,83415.02399
180703,60728.95058
180704,101866.4863
180705,16589.32574
180706,5731.576295
180707,44975.2202
180708,50348.28912
180709,46764.08973
180710,10642.97552
180711,12415.5047
180712,197166.461
180713,535785.7722
180714,73789.92014
180715,24789.61412
180716,24316.68676
180717,134388.4675
180718,756216.7238
180719,21037.1381
180720,68489.73833
180721,42537.36765
180722,25884.82659
180723,88198.7147
180724,293012.3466
180725,139511.1229
180726,94599.17447
180727,1263204.912
180728,45419.30563
180729,187001.6394
180730,293270.9471
180731,30096.38914
180732,33147.87035
180733,61879.18588
180734,41266.16167
180735,253773.7804
180736,8389.603289
180737,96398.6078
180738,90276.46002
180739,40215.79383
180740,50046.54356
180741,47858.41164
180742,270683.6285
180743,43476.63479
180744,237817.621
180745,35769.85834
180746,150672.3864
180747,299754.7081
180748,25030.56938
180749,61760.74133
180750,94891.82618
180751,26627.34467
180752,297499.0494
180753,27611.4488
180754,21603.39739
180755,50423.5706
180756,32834.00979
180757,37257.87446
180758,245980.0805
180759,779253.3971
180760,41682.78998
180761,32600.16202
180762,37319.90976
180763,30919.1225
180764,36227.88048
180765,19513.01699
180766,18641.59902
180767,37011.57247
180768,53505.53557
180769,55075.81836
180770,5300.060704
180771,53310.07371
180772,573864.1138
180773,249703.9038
180774,34550.37644
180775,49081.70912
180776,34358.7251
180777,3522.961651
180778,49990.81334
180779,17073.24781
180780,33684.79349
180781,20355.37938
180782,144693.6711
180783,81873.69957
180784,173922.3687
180785,189936.0635
180786,54519.98712
180787,49883.34294
180788,183330.2301
180789,50190.82042
180790,27029.88584
180791,41874.81101
180792,16378.74442
180793,45932.30002
180794,124858.0802
180795,41467.31026
180796,111921.6857
180797,60243.3356
180798,179452.8962
180799,85229.26869
180800,59382.2159
180801,64985.59306
180802,301855.911
180803,57966.22141
180804,101105.6604
180805,43564.75151
180806,54291.19397
180807,32190.81647
180808,113668.0511
180809,346490.7356
180810,439242.1979
180811,8653.489858
180812,46062.728
180813,132255.4104
180814,32328.93889
180815,387563.7786
180816,190952.7103
180817,48414.99074
180818,94994.64931
180819,376703.9908
180820,53228.35847
180821,387276.7269
180822,24966.97092
180823,35599.72239
180824,36269.47179
180825,17953.53461
180826,238920.262
180827,45273.62364
180828,29728.79395
180829,58910.63311
180830,125726.841
180831,20197.47673
180832,21202.79845
180833,84973.55435
180834,65357.10192
180835,53218.27931
180836,56626.95565
180837,21762.51237
180838,31561.41051
180839,7313.505198
180840,33444.20658
180841,31431.00509
180842,10522.14047
180843,221568.4006
180844,382478.7255
180845,344468.9717
180846,111996.5427
180847,48393.75226
180848,41918.62265
180849,76227.89987
180850,223713.216
180851,125818.9443
180852,65937.38006
180853,65428.30365
180854,31227.30411
180855,46011.50547
180856,111317.7259
180857,12540.62133
180858,5835.695632
180859,52524.65288
180860,86728.89657
180861,87673.64019
180862,317038.7391
180863,30373.36913
180864,243749.0308
180865,42870.81548
180866,28416.12553
180867,68818.82916
180868,426510.0595
180869,32305.89829
180870,472018.4541
180871,196290.8267
180872,35563.02631
180873,64710.11336
180874,16935.03066
180875,29469.06086
180876,7799.609334
180877,20313.79176
180878,79804.64035
180879,7773.598516
180880,59321.87281
180881,718587.1239
180882,8702.950654
180883,432409.5868
180884,119341.6871
180885,98314.03048
180886,89118.0984
180887,152693.2942
180888,118899.2778
180889,32015.31203
180890,29751.89523
180891,42356.0551
180892,31343.97258
180893,65446.45196
180894,27184.54799
180895,87521.5413
180896,244709.9389
180897,14611.45134
180898,42813.88509
180899,114577.7252
180900,11058.64664
180901,46090.17501
180902,39954.96001
180903,19849.32743
180904,22324.98977
180905,27446.83052
180906,83540.04185
180907,65534.75348
180908,80101.3451
180909,136343.6132
180910,72427.00384
180911,39627.29008
180912,268596.2654
180913,283585.3838
180914,352099.6214
180915,258902.4455
180916,101438.0736
180917,614766.3869
180918,21129.46962
180919,25353.28391
180920,216100.2351
180921,180771.5712
180922,47285.32475
180923,32814.47477
180924,44080.29909
180925,53851.22595
180926,181482.5757
180927,106199.6417
180928,30363.22437
180929,12904.32477
180930,206085.3605
180931,10455.90768
180932,175543.8136
180933,138593.7607
180934,13808.22676
180935,52447.44877
180936,166131.0988
180937,62464.24372
180938,25936.94713
180939,109942.6903
180940,45296.79708
180941,87740.11824
180942,21227.68022
180943,169959.5693
180944,32151.35098
180945,14599.59435
180946,10235.66307
180947,67748.71372
180948,272450.8935
180949,57505.24619
180950,96871.55922
180951,26911.32729
180952,120901.6663
180953,39261.30977
180954,162051.6462
180955,92349.7061
180956,283716.0645
180957,77968.19029
180958,42844.15122
180959,196205.9447
180960,270349.5681
180961,90574.61153
180962,129546.8895
180963,242301.6808
180964,40812.71534
180965,63942.54393
180966,187760.0532
180967,5790.305833
180968,106518.7723
180969,29385.52155
180970,93965.31435
180971,91429.76713
180972,37307.33412
180973,211675.0553
180974,68904.80873
180975,24568.77459
180976,20613.34344
180977,56878.35399
180978,12250.1543
180979,36303.77059
180980,66595.25036
180981,9192.290525
180982,21684.96265
180983,11326.87768
180984,69647.73365
180985,47074.11872
180986,79771.0675
180987,278256.293
180988,27403.00213
180989,24357.32127
180990,116922.396
180991,10722.02599
180992,35953.60716
180993,936793.1013
180994,30214.64486
180995,246268.375
180996,48820.57874
180997,416314.3924
180998,128297.8314
180999,73441.56592
181000,73347.91249
181001,24093.36988
181002,172877.8001
181003,79149.72389
181004,22743.02775
181005,26608.97883
181006,175640.3242
181007,168237.6258
181008,88010.25456
181009,37428.44594
181010,94850.2542
181011,53298.70335
181012,80206.60862
181013,32036.78724
181014,80381.46141
181015,23748.24252
181016,264397.7066
181017,97918.02759
181018,36171.54995
181019,9361.285366
181020,278510.657
181021,36769.50984
181022,192078.7673
181023,75433.52752
181024,228734.8585
181025,355492.4461
181026,258005.8565
181027,29653.36932
181028,34737.38669
181029,15140.77351
181030,112462.5615
181031,239149.0366
181032,65105.99698
181033,28177.64297
181034,810027.7804
181035,36768.94792
181036,8965.590794
181037,131441.9213
181038,51243.96169
181039,32185.28462
181040,206028.6594
181041,36509.78886
181042,59659.99416
181043,131207.9355
181044,43631.55459
181045,71896.64642
181046,10651.31776
181047,55673.42905
181048,138450.2937
181049,31271.12672
181050,63007.35492
181051,148739.8114
181052,34434.3258
181053,53844.46737
181054,71726.27988
181055,236262.0168
181056,10800.99714
181057,537186.737
181058,50962.20508
181059,45065.97789
181060,20213.37692
181061,77316.77414
181062,27299.77352
181063,25592.44588
181064,67703.79669
181065,45895.41441
181066,5329.071289
181067,44483.17092
181068,40172.53231
181069,35879.92223
181070,538094.0303
181071,15551.65827
181072,24784.58712
181073,53040.12681
181074,51863.29865
181075,190056.88
181076,40265.18308
181077,794045.1317
181078,51858.47403
181079,165233.5796
181080,170197.2858
181081,185126.1778
181082,171242.9582
181083,28654.9807
181084,68037.17703
181085,53776.72693
181086,69359.99588
181087,50417.54501
181088,135378.5185
181089,26568.04411
181090,100903.4977
181091,71921.87736
181092,33410.33336
181093,82508.75904
181094,10511.80211
181095,253897.0706
181096,53637.86451
181097,20104.6517
181098,712109.641
181099,31198.23579
181100,5982.704735
181101,38857.49088
181102,59734.54042
181103,60038.59831
181104,19807.78922
181105,766102.6665
181106,20446.93291
181107,42177.81277
181108,32718.86012
181109,429086.8523
181110,120982.6414
181111,8029.176224
181112,57893.90334
181113,33848.81694
181114,33698.25858
181115,138986.1189
181116,27985.84138
181117,11724.96793
181118,23391.90704
181119,62193.92204
181120,24942.65063
181121,65039.18785
181122,127803.0627
181123,21235.98099
181124,243250.8656
181125,78949.79188
181126,91618.8565
181127,75074.6662
181128,15318.54309
181129,59897.27917
181130,91330.41967
181131,144292.4197
181132,350652.9854
181133,248771.5538
181134,66516.37379
181135,95103.57655
181136,31312.65533
181137,226959.5402
181138,43739.10119
181139,40663.33669
181140,98759.07393
181141,30620.4393
181142,38567.55319
181143,33475.83752
181144,72637.26896
181145,35527.79053
181146,100842.2431
181147,41604.99407
181148,88212.38714
181149,71779.45652
181150,60191.93739
181151,12434.88589
181152,40628.91805
181153,41963.86763
181154,55877.77147
181155,103676.7409
181156,173173.4818
181157,72565.36155
181158,46144.49724
181159,19582.56403
181160,200679.603
181161,83714.15253
181162,36164.01452
181163,45948.89609
181164,14452.46565
181165,41908.47401
181166,69790.60614
181167,193731.6038
181168,74967.47194
181169,35457.42126
181170,106245.1048
181171,73260.91328
181172,14764.62045
181173,121637.1244
181174,108497.3012
181175,46511.27116
181176,18447.87222
181177,140776.6849
181178,204323.9288
181179,40307.2018
181180,158486.8093
181181,10462.74297
181182,82244.13983
181183,83442.73286
181184,128212.7246
181185,442315.0053
181186,69322.80515
181187,71290.57234
181188,38956.02354
181189,47537.70854
181190,32617.02155
181191,35768.05751
181192,51954.69634
181193,50046.33603
181194,37854.89103
181195,132424.6408
181196,270419.5424
181197,251942.384
181198,11959.94882
181199,35514.77376
181200,17840.7823
181201,71301.04423
181202,221126.5202
181203,203743.9246
181204,512479.0012
181205,172346.4619
181206,331429.652
181207,32695.6364
181208,240193.3337
181209,48184.94628
181210,87510.81419
181211,48620.08184
181212,47977.20394
181213,43049.41841
181214,9635.687471
181215,17833.16073
181216,306993.2734
181217,62911.50249
181218,164420.5939
181219,42201.33424
181220,166717.8479
181221,153154.0033
181222,56763.5804
181223,213712.7638
181224,42150.88032
181225,20707.62897
181226,114473.1641
181227,76652.58351
181228,61924.7423
181229,37580.0253
181230,556431.1462
181231,45886.7406
181232,122390.461
181233,480403.4254
181234,199519.6475
181235,408104.9675
181236,24277.42428
181237,38492.39403
181238,80338.91701
181239,14254.41952
181240,40037.95438
181241,43035.68666
181242,9016.772802
181243,51631.26575
181244,17428.72496
181245,44796.57113
181246,28220.84277
181247,292065.2742
181248,4354.710205
181249,28581.42539
181250,36135.57435
181251,32736.57468
181252,69648.40448
181253,26640.45172
181254,26758.55083
181255,55554.36778
181256,34202.31316
181257,36354.65486
181258,145011.378
181259,151960.4924
181260,60279.31948
181261,46798.21004
181262,22875.17102
181263,112128.4923
181264,373948.7566
181265,242088.577
181266,239905.3283
181267,32363.96059
181268,23784.82626
181269,340962.9361
181270,73676.19152
181271,9454.287183
181272,251072.4166
181273,14420.85057
181274,152723.5257
181275,94656.86005
181276,294166.7022
181277,146159.1483
181278,307316.6406
181279,51019.48721
181280,122653.7208
181281,836011.3216
181282,91346.08011
181283,93112.8623
181284,22553.33224
181285,61286.78657
181286,63246.45414
181287,72542.69884
181288,47729.14428
181289,47670.59132
181290,223260.1966
181291,235848.9193
181292,62515.68496
181293,17700.38465
181294,42441.29172
181295,172379.1084
181296,33681.05125
181297,67600.863
181298,232753.3356
181299,48294.15
181300,33139.35985
181301,38907.16508
181302,91339.23321
181303,199431.8597
181304,3750.050453
181305,33137.08423
181306,173442.4959
181307,40692.29222
181308,135171.4943
181309,24831.95059
181310,66499.28942
181311,189754.1824
181312,20822.28397
181313,49937.51269
181314,188722.9332
181315,16705.1183
181316,28028.33301
181317,57110.48368
181318,46929.24207
181319,5711.942265
181320,275469.796
181321,47655.82436
181322,74123.04481
181323,23933.33853
181324,132475.5427
181325,74458.57226
181326,36666.45504
181327,29499.49715
181328,70358.26815
181329,28836.08562
181330,271945.421
181331,52176.74428
181332,8285.030221
181333,92618.15132
181334,40537.02001
181335,148485.9989
181336,135858.7096
181337,171484.5348
181338,674674.4256
181339,58085.35624
181340,72553.86069
181341,240756.8568
181342,75450.50947
181343,39150.83923
181344,40221.69622
181345,248933.813
181346,53302.00772
181347,80094.50913
181348,75385.64062
181349,149970.1873
181350,116050.6878
181351,8992.817317
181352,262023.3932
181353,162117.0077
181354,61129.00759
181355,242921.7166
181356,53367.29678
181357,35043.7807
181358,301731.5949
181359,152681.6439
181360,182264.5436
181361,29783.53173
181362,25973.70291
181363,31759.14823
181364,12886.38177
181365,78178.70084
181366,52654.81316
181367,127965.7966
181368,18334.64538
181369,50225.71776
181370,31930.40626
181371,54390.41445
181372,133813.2025
181373,87201.99872
181374,12628.59103
181375,132129.1106
181376,30448.1521
181377,90884.6802
181378,100996.4749
181379,290604.7477
181380,61543.26419
181381,73975.31079
181382,11959.7874
181383,4373.975462
181384,98930.21738
181385,79717.8085
181386,104295.5562
181387,26537.96522
181388,262816.9449
181389,12498.58673
181390,123096.7786
181391,35642.40775
181392,34806.63455
181393,41246.32716
181394,25950.25699
181395,128622.022
181396,145336.029
181397,120401.8765
181398,266522.9331
181399,260576.7831
181400,38644.86978
181401,134315.03
181402,91074.84585
181403,82760.79757
181404,245659.7632
181405,16860.69143
181406,77769.33955
181407,180381.509
181408,148561.7833
181409,149858.3027
181410,78937.78625
181411,55100.36814
181412,62562.41728
181413,980239.0497
181414,112823.1437
181415,39571.79231
181416,31041.29707
181417,20955.7664
181418,90988.97416
181419,111387.647
181420,143477.7466
181421,90190.24212
181422,315132.9
181423,76640.30125
181424,100130.0627
181425,147380.5425
181426,39230.71743
181427,9307.109144
181428,37839.73255
181429,63564.99125
181430,16111.27137
181431,22078.43245
181432,68443.73318
181433,19133.95326
181434,6677.558804
181435,99931.10417
181436,51525.65678
181437,302145.8333
181438,29933.38612
181439,33539.94735
181440,43042.80865
181441,25930.4826
181442,19032.92192
181443,72814.14488
181444,142912.571
181445,35176.62674
181446,181694.3587
181447,47497.52104
181448,190010.7678
181449,577839.0528
181450,36103.20904
181451,392091.502
181452,67196.03181
181453,31557.85172
181454,42624.13116
181455,16694.53973
181456,95138.82168
181457,9303.947937
181458,114363.5035
181459,100873.8942
181460,95708.62228
181461,699352.8152
181462,38496.81302
181463,86702.89995
181464,74378.29276
181465,468087.9694
181466,92957.72616
181467,44381.97666
181468,248450.8511
181469,41030.83623
181470,90740.59597
181471,29973.09945
181472,78046.93274
181473,231828.6415
181474,23716.70396
181475,51138.85922
181476,93969.86705
181477,95572.50394
181478,90628.08751
181479,24531.11313
181480,347624.4655
181481,17105.49971
181482,93536.52317
181483,510979.6722
181484,358236.8413
181485,22426.6163
181486,40726.31281
181487,140102.0922
181488,12734.4168
181489,152954.0046
181490,33823.08778
181491,24555.83558
181492,48960.43363
181493,129007.9577
181494,67487.81115
181495,19481.5708
181496,571623.9573
181497,105563.8166
181498,232710.4642
181499,25812.29204
181500,93562.49429
181501,67333.45517
181502,100662.5813
181503,61063.85931
181504,389967.8298
181505,28310.68694
181506,63358.13826
181507,36665.87347
181508,49168.37093
181509,101166.7143
181510,42218.72221
181511,370905.1325
181512,124366.9089
181513,265238.8095
181514,37892.40309
181515,111850.7009
181516,57832.69799
181517,199058.8243
181518,39812.22364
181519,129512.9715
181520,87552.69862
181521,295363.5419
181522,52480.62835
181523,51652.98707
181524,1658.821789
181525,62201.27237
181526,342967.0287
181527,23340.59739
181528,10041.37575
181529,435768.1325
181530,36795.9212
181531,67168.61701
181532,163797.0169
181533,193418.9257
181534,74248.85049
181535,74523.08568
181536,71114.72575
181537,195332.0316
181538,19659.35013
181539,39722.7588
181540,51730.92886
181541,161425.4951
181542,16383.94762
181543,26051.78977
181544,80311.50072
181545,50564.96447
181546,33620.22418
181547,16747.16546
181548,43803.55326
181549,371478.1194
181550,85350.41062
181551,13248.85004
181552,119436.6439
181553,9629.251064
181554,60850.56113
181555,47255.06611
181556,15550.80688
181557,9342.007525
181558,138766.7656
181559,21702.42442
181560,67057.43028
181561,19346.93093
181562,43611.38011
181563,66581.43406
181564,65451.04835
181565,208209.4628
181566,23027.24864
181567,16109.54035
181568,65714.91201
181569,380606.9094
181570,151865.2425
181571,85942.53612
181572,104261.7825
181573,158186.0871
181574,26517.22102
181575,40943.06763
181576,263858.7484
181577,20854.5261
181578,60213.55611
181579,23172.96121
181580,47459.20531
181581,131718.6213
181582,11013.81387
181583,33937.52177
181584,38099.37373
181585,55692.94237
181586,31436.89165
181587,224055.6573
181588,252460.2082
181589,867098.4996
181590,294432.4599
181591,58959.47601
181592,48046.74622
181593,220716.8227
181594,576598.7848
181595,194663.6338
181596,119541.9549
181597,161856.3787
181598,27685.90305
181599,145507.1399
181600,77297.84486
181601,35350.53528
181602,28135.11561
181603,243486.8745
181604,379359.9747
181605,397898.8268
181606,319104.0161
181607,63105.03173
181608,27273.24364
181609,98954.36421
181610,51169.74085
181611,116560.6818
181612,10549.64171
181613,28635.62199
181614,24129.29268
181615,29954.38829
181616,11814.75284
181617,89711.2928
181618,16190.30339
181619,107265.8621
181620,22375.66903
181621,112648.7958
181622,115980.1182
181623,57883.8873
181624,19847.75024
181625,29593.4555
181626,54357.89679
181627,53312.92963
181628,46949.10088
181629,29386.81231
181630,57598.96768
181631,184759.7972
181632,50652.22818
181633,24604.75555
181634,50979.99841
181635,80889.46362
181636,34969.99179
181637,47826.01789
181638,41406.01829
181639,98539.3218
181640,24225.53348
181641,84925.38977
181642,103776.8653
181643,172772.4165
181644,9176.668298
181645,44958.66591
181646,84185.78699
181647,66787.64737
181648,5255.880547
181649,228429.7301
181650,217309.0357
181651,81751.35857
181652,645899.8247
181653,74522.27762
181654,365708.0886
181655,62291.68425
181656,41133.79423
181657,24530.3936
181658,138000.4102
181659,62650.27277
181660,5895.894568
181661,20809.11769
181662,17055.70832
181663,285587.1441
181664,87762.96591
181665,26225.67593
181666,128146.9125
181667,65502.24991
181668,23252.85353
181669,28927.10002
181670,21838.90235
181671,315218.5229
181672,139799.9581
181673,202079.7853
181674,92456.7518
181675,157243.5454
181676,70639.01971
181677,155882.3799
181678,84069.88426
181679,177902.4186
181680,27498.80526
181681,-20.73762241
181682,70198.7389
181683,67913.44563
181684,190644.8137
181685,46612.50592
181686,59113.13359
181687,36936.32649
181688,74264.86602
181689,39246.80388
181690,46057.56846
181691,172087.7435
181692,33641.13393
181693,49040.25744
181694,15100.5726
181695,667468.4516
181696,92127.55654
181697,113296.0471
181698,71722.00525
181699,176863.6331
181700,2539.22342
181701,273336.092
181702,83397.96898
181703,38992.40232
181704,66885.89244
181705,49221.70886
181706,35466.72058
181707,46646.83053
181708,43254.55319
181709,47672.90981
181710,24169.97557
181711,49263.31058
181712,86472.05655
181713,186592.2647
181714,9932.13056
181715,115128.9103
181716,140249.8875
181717,10393.1046
181718,100068.0539
181719,47200.46915
181720,46531.05878
181721,35705.68382
181722,120287.937
181723,47675.69538
181724,30265.23154
181725,96831.17526
181726,51375.14175
181727,13371.00683
181728,28535.3035
181729,416333.5402
181730,34010.26255
181731,29057.0266
181732,39643.94125
181733,40914.92541
181734,121652.9515
181735,37480.54506
181736,152663.2057
181737,87769.90725
181738,97863.25328
181739,82820.51015
181740,13298.60637
181741,59119.53788
181742,271173.6707
181743,190931.7448
181744,122019.2703
181745,50664.9053
181746,58848.63145
181747,92729.48462
181748,145455.9182
181749,168555.8555
181750,29770.41218
181751,153510.648
181752,99192.88524
181753,184953.7941
181754,52706.78278
181755,184876.334
181756,25615.09212
181757,4333.466978
181758,130574.6557
181759,24771.50759
181760,36624.9457
181761,24822.98915
181762,29719.48262
181763,175470.8798
181764,253369.3329
181765,56079.18295
181766,53979.06933
181767,74358.47868
181768,90812.3936
181769,310134.3445
181770,5478.212584
181771,52021.1646
181772,28059.47818
181773,71995.51251
181774,90333.47281
181775,35569.97646
181776,27709.11211
181777,14605.53626
181778,118378.6325
181779,158085.3034
181780,29271.22937
181781,8747.628524
181782,68378.92628
181783,520121.0475
181784,69308.34004
181785,395940.8961
181786,51032.41256
181787,38719.8774
181788,29146.66177
181789,9259.587864
181790,365906.6757
181791,21266.9572
181792,69174.4091
181793,45718.44192
181794,92441.94389
181795,64411.62059
181796,67497.16959
181797,36821.32241
181798,9343.781679
181799,50553.43768
181800,36663.79856
181801,374759.8548
181802,28619.1486
181803,58517.86124
181804,118667.3711
181805,26102.60119
181806,31254.5771
181807,267774.7367
181808,145959.8276
181809,50207.86086
181810,74619.11584
181811,7502.537489
181812,389892.1356
181813,40419.66251
181814,387693.8646
181815,64403.95235
181816,24094.95155
181817,91216.43822
181818,79884.21034
181819,79727.57797
181820,40283.45367
181821,5162.785718
181822,169350.4336
181823,61298.89606
181824,42321.62866
181825,41460.99254
181826,25214.22949
181827,58488.30279
181828,5283.423222
181829,133592.617
181830,73425.75422
181831,5255.10103
181832,42938.92828
181833,74746.67667
181834,32217.28507
181835,59076.94932
181836,23823.14409
181837,28413.03101
181838,356350.2193
181839,9830.425592
181840,42059.02662
181841,37242.9708
181842,59111.5996
181843,29680.98213
181844,88972.81165
181845,58237.45196
181846,65365.19822
181847,31519.28103
181848,68947.13249
181849,125681.0678
181850,4942.399653
181851,7639.32513
181852,56332.89032
181853,17128.28158
181854,390287.9511
181855,52067.06129
181856,93884.72257
181857,24125.85813
181858,194755.9678
181859,216885.8603
181860,44774.56269
181861,25878.87815
181862,19306.46304
181863,18563.73691
181864,53868.61787
181865,167934.4683
181866,109317.8273
181867,49600.61789
181868,22388.02709
181869,1014811.184
181870,393872.7458
181871,38878.08967
181872,24221.91972
181873,241227.3807
181874,58997.27657
181875,54220.94089
181876,62775.89036
181877,142791.0516
181878,718032.8078
181879,25990.95566
181880,30708.95766
181881,767182.1192
181882,182231.5464
181883,130839.8296
181884,38551.41703
181885,15290.11878
181886,50365.5871
181887,405337.0601
181888,46520.7543
181889,13668.79812
181890,45180.80434
181891,374092.8023
181892,127838.0874
181893,333148.6745
181894,123432.6634
181895,295687.0516
181896,37663.96459
181897,119081.2821
181898,82922.8639
181899,335967.4441
181900,12902.37163
181901,1397.976102
181902,39465.93094
181903,68181.13334
181904,85451.64515
181905,435932.587
181906,77598.55696
181907,133945.8146
181908,213521.7
181909,20446.85765
181910,24232.91084
181911,124405.6939
181912,289035.5997
181913,98653.32636
181914,204101.2319
181915,30728.53641
181916,197608.6492
181917,127491.8187
181918,57593.50703
181919,198641.6057
181920,23845.70813
181921,84772.17615
181922,51036.159
181923,58803.18934
181924,145142.5844
181925,20561.96776
181926,192073.2037
181927,19193.05168
181928,27163.46312
181929,27587.30338
181930,55334.83573
181931,176933.6926
181932,385.2017128
181933,34465.22088
181934,47895.11421
181935,188674.079
181936,342844.189
181937,26593.03774
181938,241547.3197
181939,39548.18726
181940,222698.2494
181941,40280.37622
181942,187153.1658
181943,525697.8721
181944,372036.3855
181945,27690.50175
181946,140147.5793
181947,145171.8211
181948,36845.98425
181949,84886.80167
181950,201940.7421
181951,195529.8106
181952,61920.77601
181953,45285.24464
181954,187962.6462
181955,10814.08769
181956,412183.4277
181957,4452.481752
181958,21867.30214
181959,30959.40775
181960,35069.95693
181961,27098.30201
181962,38934.83399
181963,40305.5978
181964,39714.45701
181965,64954.22156
181966,38800.807
181967,8850.377528
181968,356310.6088
181969,92394.24864
181970,33482.44097
181971,12130.52408
181972,99949.57066
181973,13626.03399
181974,58569.11754
181975,41521.89927
181976,55502.35379
181977,33494.48901
181978,135390.9796
181979,28088.68525
181980,255537.6457
181981,34722.39836
181982,40853.03586
181983,85340.35586
181984,38846.34841
181985,70836.99319
181986,47021.2473
181987,46335.68602
181988,84232.80436
181989,119182.4381
181990,17202.16652
181991,38140.92029
181992,17020.5613
181993,87583.15972
181994,32922.99472
181995,347115.836
181996,53695.86197
